example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response
38,"{""choices"": ""[\""2 types\"", \""3 types\"", \""1 type\"", \""7 types\"", \""4 types\"", \""5 types\"", \""6 types\""]"", ""correct_choice"": ""E"", ""question"": ""How many colors of lip gloss did the heroine in the video apply on her hands?"", ""video_id"": ""07QhrrI5B4k""}",07QhrrI5B4k,How many colors of lip gloss did the heroine in the video apply on her hands?,"[""2 types"", ""3 types"", ""1 type"", ""7 types"", ""4 types"", ""5 types"", ""6 types""]",Life Record / Event Perception,E,E,B,1.0,0.0,route_112,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,Y has higher top1 probability and clear positive margin; X is tied at zero margin.,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1 probability and clear positive margin; X is tied at zero margin.""}"
43,"{""choices"": ""[\""Fix her hair and adjust her hat\"", \""Pick up a ring and examine it\"", \""Switch to a different pair of earrings\"", \""Take off the earrings and put them on\"", \""Remove a bracelet and place it aside\"", \""Put on a necklace and adjust it\"", \""Take off a watch and set it down\""]"", ""correct_choice"": ""D"", ""question"": ""What did the heroine do in the video between [[15:47,15:56]]?"", ""video_id"": ""07QhrrI5B4k""}",07QhrrI5B4k,"What did the heroine do in the video between [[15:47,15:56]]?","[""Fix her hair and adjust her hat"", ""Pick up a ring and examine it"", ""Switch to a different pair of earrings"", ""Take off the earrings and put them on"", ""Remove a bracelet and place it aside"", ""Put on a necklace and adjust it"", ""Take off a watch and set it down""]",Life Record / Time Perception,D,D,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.26566968858242035,True,False,llm,llm_verifier_disagreement,route_224,Y,0.78,"Y has stronger confidence on top1_prob, prob_margin, and lower entropy; X is weaker across the main signals.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.78,""reason"":""Y has stronger confidence on top1_prob, prob_margin, and lower entropy; X is weaker across the main signals.""}"
46,"{""choices"": ""[\""Behind\"", \""Near\"", \""Above\"", \""Below\"", \""Opposite\"", \""Left\"", \""Right\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, there are two telescopic boom cranes. Where is the telescopic boom crane next to the red building relative to the yellow boom crane?"", ""video_id"": ""0coUiuG5gG4""}",0coUiuG5gG4,"In the video, there are two telescopic boom cranes. Where is the telescopic boom crane next to the red building relative to the yellow boom crane?","[""Behind"", ""Near"", ""Above"", ""Below"", ""Opposite"", ""Left"", ""Right""]",Instruction & Knowledge / Entity Cognition,F,A,E,0.0,0.0,tie,prob_margin,0.4,lt,0.11019645631313324,True,False,llm,llm_verifier_disagreement,route_224,X,0.61,"X has clearly stronger confidence signals than Y, especially higher top1_prob, prob_margin, and logit_margin.",,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has clearly stronger confidence signals than Y, especially higher top1_prob, prob_margin, and logit_margin.""}"
47,"{""choices"": ""[\""Thomas Hibbert\"", \""Thompson Hebert\"", \""Timothy Haber\"", \""Thomas Heberer\"", \""Thomas Harbert\"", \""James Herbert\"", \""Michael Weber\"", \""Jonathan Heber\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, there is a man in a brown suit being interviewed. What words appear in the lower left corner of the screen?"", ""video_id"": ""0coUiuG5gG4""}",0coUiuG5gG4,"In the video, there is a man in a brown suit being interviewed. What words appear in the lower left corner of the screen?","[""Thomas Hibbert"", ""Thompson Hebert"", ""Timothy Haber"", ""Thomas Heberer"", ""Thomas Harbert"", ""James Herbert"", ""Michael Weber"", ""Jonathan Heber""]",Instruction & Knowledge / Text Perception,D,A,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.12111696600914001,True,False,llm,llm_verifier_disagreement,route_112,X,0.9,"X has much stronger confidence across top1_prob, prob_margin, and logit_margin; Y is comparatively uncertain.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.9,""reason"":""X has much stronger confidence across top1_prob, prob_margin, and logit_margin; Y is comparatively uncertain.""}"
52,"{""choices"": ""[\""harbor front\"", \""dockside\"", \""park bench\"", \""waterfront deck\"", \""urban plaza\"", \""pier\"", \""café patio\"", \""street\""]"", ""correct_choice"": ""H"", ""question"": ""In the video, where was the man in black being interviewed?"", ""video_id"": ""0coUiuG5gG4""}",0coUiuG5gG4,"In the video, where was the man in black being interviewed?","[""harbor front"", ""dockside"", ""park bench"", ""waterfront deck"", ""urban plaza"", ""pier"", ""café patio"", ""street""]",Instruction & Knowledge / Scene Perception,H,G,D,0.0,0.0,tie,prob_margin,0.4,lt,0.0939369648694992,True,False,llm,llm_verifier_disagreement,route_112,X,0.72,X has clearly stronger confidence signals: higher top1/prob margin/logit margin and lower entropy than Y.,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.72,""reason"":""X has clearly stronger confidence signals: higher top1/prob margin/logit margin and lower entropy than Y.""}"
54,"{""choices"": ""[\""rabbit\"", \""squirrel\"", \""swan\"", \""cat\"", \""bird\"", \""duck\"", \""butterfly\""]"", ""correct_choice"": ""E"", ""question"": ""What animal appears on the path opposite the blue tent in the video?"", ""video_id"": ""0d4kyhFahhk""}",0d4kyhFahhk,What animal appears on the path opposite the blue tent in the video?,"[""rabbit"", ""squirrel"", ""swan"", ""cat"", ""bird"", ""duck"", ""butterfly""]",Life Record / Entity Perception,E,F,E,0.0,1.0,route_224,prob_margin,0.4,lt,0.25997617840766907,True,False,llm,llm_verifier_disagreement,route_112,X,0.61,"X has slightly stronger probability margin and lower entropy; both candidates are close, but duck is more supported than bird.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has slightly stronger probability margin and lower entropy; both candidates are close, but duck is more supported than bird.""}"
55,"{""choices"": ""[\""Black\"", \""Beige\"", \""Pink\"", \""Blue\"", \""Red\"", \""White\"", \""Grey\""]"", ""correct_choice"": ""F"", ""question"": ""What color are the shoes of the partner of the woman dancing in the white hat in the video?"", ""video_id"": ""0d4kyhFahhk""}",0d4kyhFahhk,What color are the shoes of the partner of the woman dancing in the white hat in the video?,"[""Black"", ""Beige"", ""Pink"", ""Blue"", ""Red"", ""White"", ""Grey""]",Life Record / Entity Perception,F,E,C,0.0,0.0,tie,prob_margin,0.4,lt,0.3106834292411804,True,False,llm,llm_verifier_disagreement,route_224,X,0.58,"X has slightly stronger overall confidence: higher prob_margin and logit_margin, with lower entropy.",,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly stronger overall confidence: higher prob_margin and logit_margin, with lower entropy.""}"
62,"{""choices"": ""[\""936\"", \""962\"", \""926\"", \""926B\"", \""968\"", \""922\"", \""928\""]"", ""correct_choice"": ""C"", ""question"": ""What is the number of the bicycle passing by the bicycle marked with number 968 in the video?"", ""video_id"": ""0d4kyhFahhk""}",0d4kyhFahhk,What is the number of the bicycle passing by the bicycle marked with number 968 in the video?,"[""936"", ""962"", ""926"", ""926B"", ""968"", ""922"", ""928""]",Life Record / Text Perception,C,D,B,0.0,0.0,tie,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.74,"Y has clearly stronger confidence (higher top1_prob and nonzero margins), while X is tied/uncertain.",,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.74,""reason"":""Y has clearly stronger confidence (higher top1_prob and nonzero margins), while X is tied/uncertain.""}"
63,"{""choices"": ""[\""5\"", \""1\"", \""8\"", \""2\"", \""4\"", \""6\"", \""0\"", \""3\""]"", ""correct_choice"": ""B"", ""question"": ""How many handbags did the girl wearing a hat and eating ice cream in the video carry?"", ""video_id"": ""11AiHQqX7CU""}",11AiHQqX7CU,How many handbags did the girl wearing a hat and eating ice cream in the video carry?,"[""5"", ""1"", ""8"", ""2"", ""4"", ""6"", ""0"", ""3""]",Embodied Expert / Entity Perception,B,B,G,1.0,0.0,route_112,prob_margin,0.4,lt,0.17431741952896118,True,False,llm,llm_verifier_disagreement,route_224,Y,0.62,"Y has slightly higher top1 probability and margin, with lower entropy, so it looks more confident overall.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.62,""reason"":""Y has slightly higher top1 probability and margin, with lower entropy, so it looks more confident overall.""}"
64,"{""choices"": ""[\""0\"", \""5\"", \""None\"", \""2\"", \""1\"", \""Several\"", \""3\""]"", ""correct_choice"": ""E"", ""question"": ""How many kittens are there in front of the green plants under the lantern in the video?"", ""video_id"": ""11AiHQqX7CU""}",11AiHQqX7CU,How many kittens are there in front of the green plants under the lantern in the video?,"[""0"", ""5"", ""None"", ""2"", ""1"", ""Several"", ""3""]",Embodied Expert / Entity Perception,E,C,D,0.0,0.0,tie,prob_margin,0.4,lt,0.33261731266975403,True,False,llm,llm_verifier_disagreement,route_112,Y,0.84,"Y has much stronger confidence signals overall (higher top1/prob margin, lower entropy).",,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.84,""reason"":""Y has much stronger confidence signals overall (higher top1/prob margin, lower entropy).""}"
66,"{""choices"": ""[\""graphite\"", \""dark gray\"", \""navy\"", \""charcoal\"", \""slate\"", \""midnight blue\"", \""black\""]"", ""correct_choice"": ""G"", ""question"": ""What color shirt is the boy wearing in the video who is walking and talking on the phone with a white bag in his hand?"", ""video_id"": ""11AiHQqX7CU""}",11AiHQqX7CU,What color shirt is the boy wearing in the video who is walking and talking on the phone with a white bag in his hand?,"[""graphite"", ""dark gray"", ""navy"", ""charcoal"", ""slate"", ""midnight blue"", ""black""]",Embodied Expert / Entity Perception,G,G,C,1.0,0.0,route_112,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,X,0.67,X has clearly stronger confidence margins and lower entropy; Y is tied on top probabilities and was gated low-confidence.,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has clearly stronger confidence margins and lower entropy; Y is tied on top probabilities and was gated low-confidence.""}"
67,"{""choices"": ""[\""green\"", \""orange\"", \""white\"", \""yellow\"", \""pink\"", \""red\"", \""blue\""]"", ""correct_choice"": ""D"", ""question"": ""What color top is the girl wearing a helmet and riding a white electric bike under the coconut tree in the video?"", ""video_id"": ""11AiHQqX7CU""}",11AiHQqX7CU,What color top is the girl wearing a helmet and riding a white electric bike under the coconut tree in the video?,"[""green"", ""orange"", ""white"", ""yellow"", ""pink"", ""red"", ""blue""]",Embodied Expert / Entity Perception,D,D,E,1.0,0.0,route_112,prob_margin,0.4,lt,0.19982697069644928,True,False,llm,llm_verifier_disagreement,route_224,X,0.61,"X has stronger confidence overall: higher top1_prob, larger margin, and lower entropy than Y.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has stronger confidence overall: higher top1_prob, larger margin, and lower entropy than Y.""}"
74,"{""choices"": ""[\""Middle left edge\"", \""Bottom right corner\"", \""Bottom left corner\"", \""Middle right edge\"", \""Top right corner\"", \""Top left corner\"", \""Center\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, when the protagonist is wiping the dust mat on the kitchen countertop, where is the electrolyzed water on the anti-slip mat?"", ""video_id"": ""1k6pIrI-lDM""}",1k6pIrI-lDM,"In the video, when the protagonist is wiping the dust mat on the kitchen countertop, where is the electrolyzed water on the anti-slip mat?","[""Middle left edge"", ""Bottom right corner"", ""Bottom left corner"", ""Middle right edge"", ""Top right corner"", ""Top left corner"", ""Center""]",Instruction & Knowledge / Entity Cognition,F,A,B,0.0,0.0,tie,prob_margin,0.4,lt,0.025227263569831848,True,False,llm,llm_verifier_disagreement,route_112,X,0.53,"X has slightly higher top1/prob margin and lower entropy, so it is marginally more confident.",,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.53,""reason"":""X has slightly higher top1/prob margin and lower entropy, so it is marginally more confident.""}"
