example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response
123,"{""choices"": ""[\""TOKYO\"", \""CAIRO\"", \""MIAMI\"", \""ROME\"", \""BEIJING\"", \""LAGOS\"", \""NAIROBI\"", \""SYDNEY\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, when Katie said \""sorry\"", what white text was written on the small map displayed on the large pattern on the screen?"", ""video_id"": ""2lsF28EOrrg""}",2lsF28EOrrg,"In the video, when Katie said ""sorry"", what white text was written on the small map displayed on the large pattern on the screen?","[""TOKYO"", ""CAIRO"", ""MIAMI"", ""ROME"", ""BEIJING"", ""LAGOS"", ""NAIROBI"", ""SYDNEY""]",Electonic/Social Gaming / Text Perception,F,F,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.0291593074798584,True,False,llm,llm_verifier_disagreement,route_224,Y,0.52,"Y has slightly better confidence signals overall (higher top1/prob margin and lower entropy), though the difference is tiny.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.52,""reason"":""Y has slightly better confidence signals overall (higher top1/prob margin and lower entropy), though the difference is tiny.""}"
126,"{""choices"": ""[\""director\"", \""writer\"", \""producer\"", \""cinematographer\"", \""actor\"", \""composer\"", \""editor\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, who is the first person introduced by the protagonist?"", ""video_id"": ""2lsF28EOrrg""}",2lsF28EOrrg,"In the video, who is the first person introduced by the protagonist?","[""director"", ""writer"", ""producer"", ""cinematographer"", ""actor"", ""composer"", ""editor""]",Electonic/Social Gaming / Entity Cognition,E,E,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.04937702417373657,True,False,llm,llm_verifier_disagreement,route_224,X,0.61,"X has slightly higher top1 probability and lower entropy, while Y’s larger margin is less consistent with the overall confidence pattern.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has slightly higher top1 probability and lower entropy, while Y’s larger margin is less consistent with the overall confidence pattern.""}"
133,"{""choices"": ""[\""7\"", \""4\"", \""2\"", \""8\"", \""6\"", \""5\"", \""3\""]"", ""correct_choice"": ""C"", ""question"": ""In the video, in the opening scene on the street, how many people were singing in front of the PLATYUS store?"", ""video_id"": ""3-276V_mfJM""}",3-276V_mfJM,"In the video, in the opening scene on the street, how many people were singing in front of the PLATYUS store?","[""7"", ""4"", ""2"", ""8"", ""6"", ""5"", ""3""]",Life Record / Event Cognition,C,B,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.16598744690418243,True,False,llm,llm_verifier_disagreement,route_224,X,0.62,"X has clearly stronger margins and slightly lower entropy than Y, so it is more likely correct.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""X has clearly stronger margins and slightly lower entropy than Y, so it is more likely correct.""}"
141,"{""choices"": ""[\""Playing with Legos\"", \""Playing with a tea set\"", \""Playing with dolls\"", \""Playing with a puzzle\"", \""Playing with blocks\"", \""Playing with trains\"", \""Playing with cars\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, at the 584th second, what is the woman playing on the table?"", ""video_id"": ""3ZpmN3-2-Zo""}",3ZpmN3-2-Zo,"In the video, at the 584th second, what is the woman playing on the table?","[""Playing with Legos"", ""Playing with a tea set"", ""Playing with dolls"", ""Playing with a puzzle"", ""Playing with blocks"", ""Playing with trains"", ""Playing with cars""]",Art & Culture / Time Perception,F,F,C,1.0,0.0,route_112,prob_margin,0.4,lt,0.06828723847866058,True,False,llm,llm_verifier_disagreement,route_112,Y,0.97,Y has much stronger confidence signals across margin and entropy; X was also low-confidence.,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.97,""reason"":""Y has much stronger confidence signals across margin and entropy; X was also low-confidence.""}"
149,"{""choices"": ""[\""Light yellow\"", \""White\"", \""Pale pink\"", \""Ivory\"", \""Beige\"", \""Off-white\"", \""Cream\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, when the protagonist is chatting with the girl, what color clothes is the girl holding?"", ""video_id"": ""3ZpmN3-2-Zo""}",3ZpmN3-2-Zo,"In the video, when the protagonist is chatting with the girl, what color clothes is the girl holding?","[""Light yellow"", ""White"", ""Pale pink"", ""Ivory"", ""Beige"", ""Off-white"", ""Cream""]",Art & Culture / Entity Perception,B,C,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.37887412309646606,True,False,llm,llm_verifier_disagreement,route_224,Y,0.72,"Y has stronger top1 probability and margin, with lower entropy overall; its white answer is more likely.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.72,""reason"":""Y has stronger top1 probability and margin, with lower entropy overall; its white answer is more likely.""}"
173,"{""choices"": ""[\""Pork Belly\"", \""Ham\"", \""Salami\"", \""Sausage\"", \""Bacon\"", \""Prosciutto\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, when the protagonist is preparing to apply yellow seasoning to the meat on the grill, what is the ingredient to the right of the yellow seasoning?"", ""video_id"": ""3iOLbfYmgdQ""}",3iOLbfYmgdQ,"In the video, when the protagonist is preparing to apply yellow seasoning to the meat on the grill, what is the ingredient to the right of the yellow seasoning?","[""Pork Belly"", ""Ham"", ""Salami"", ""Sausage"", ""Bacon"", ""Prosciutto""]",Embodied Expert / Entity Cognition,E,E,C,1.0,0.0,route_112,prob_margin,0.4,lt,0.03210905194282532,True,False,llm,llm_verifier_disagreement,route_112,X,0.56,"X has slightly higher top1/prob margin and lower entropy, so it is marginally more likely.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.56,""reason"":""X has slightly higher top1/prob margin and lower entropy, so it is marginally more likely.""}"
208,"{""choices"": ""[\""Granite\"", \""Concrete\"", \""Plaster\"", \""Brick\"", \""Wood\"", \""Marble\"", \""Stone\""]"", ""correct_choice"": ""G"", ""question"": ""In the video, when the woman in white is running out, what is the material of the pillar on the left?"", ""video_id"": ""4MK89zVlYdQ""}",4MK89zVlYdQ,"In the video, when the woman in white is running out, what is the material of the pillar on the left?","[""Granite"", ""Concrete"", ""Plaster"", ""Brick"", ""Wood"", ""Marble"", ""Stone""]",Humor/funny / Entity Perception,G,G,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,X,0.78,"X has clearly stronger confidence signals: higher top1_prob, nonzero margin, and lower entropy than Y.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.78,""reason"":""X has clearly stronger confidence signals: higher top1_prob, nonzero margin, and lower entropy than Y.""}"
218,"{""choices"": ""[\""iOS\"", \""Android\"", \""macOS\"", \""Windows Phone\"", \""HarmonyOS\"", \""OxygenOS\"", \""WearOS\""]"", ""correct_choice"": ""A"", ""question"": ""In the video, the protagonist introduces what system Xiaomi is imitating?"", ""video_id"": ""4QJq2h8tCv8""}",4QJq2h8tCv8,"In the video, the protagonist introduces what system Xiaomi is imitating?","[""iOS"", ""Android"", ""macOS"", ""Windows Phone"", ""HarmonyOS"", ""OxygenOS"", ""WearOS""]",Life Record / Event Perception,A,E,A,0.0,1.0,route_224,prob_margin,0.4,lt,0.12956199049949646,True,False,llm,llm_verifier_disagreement,route_112,Y,0.84,"Y has much stronger confidence signals (higher top1/prob margin/logit margin and lower entropy), so HarmonyOS is more likely.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.84,""reason"":""Y has much stronger confidence signals (higher top1/prob margin/logit margin and lower entropy), so HarmonyOS is more likely.""}"
229,"{""choices"": ""[\""red\"", \""green\"", \""purple\"", \""white\"", \""orange\"", \""blue\"", \""yellow\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, when two cows are eating grass in the cowshed, what color is the rope on the right?"", ""video_id"": ""5D8TBicNIb8""}",5D8TBicNIb8,"In the video, when two cows are eating grass in the cowshed, what color is the rope on the right?","[""red"", ""green"", ""purple"", ""white"", ""orange"", ""blue"", ""yellow""]",Humor/funny / Entity Perception,F,A,F,0.0,1.0,route_224,prob_margin,0.4,lt,0.03803670406341553,True,False,llm,llm_verifier_disagreement,route_224,X,0.58,"X has slightly stronger probabilities and lower entropy than Y, so it looks more likely despite both being low-confidence.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly stronger probabilities and lower entropy than Y, so it looks more likely despite both being low-confidence.""}"
235,"{""choices"": ""[\""Lithen\"", \""Litten\"", \""Lythin\"", \""Leithen\"", \""Listhen\"", \""Lithon\""]"", ""correct_choice"": ""A"", ""question"": ""When the kitten is playing with the key chain in the video, what is the first English word that appears in the subtitles?"", ""video_id"": ""5D8TBicNIb8""}",5D8TBicNIb8,"When the kitten is playing with the key chain in the video, what is the first English word that appears in the subtitles?","[""Lithen"", ""Litten"", ""Lythin"", ""Leithen"", ""Listhen"", ""Lithon""]",Humor/funny / Text Perception,A,B,A,0.0,1.0,route_224,prob_margin,0.4,lt,0.24760940670967102,True,False,llm,llm_verifier_disagreement,route_224,Y,0.67,"Y has stronger top1, margin, and logit confidence; X only slightly better on entropy.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has stronger top1, margin, and logit confidence; X only slightly better on entropy.""}"
257,"{""choices"": ""[\""Because he lost his balance while trying to grab an object\"", \""Because he didn't stand firmly when he hit the person next to him\"", \""Because he slipped on the wet concrete while approaching the person next to him\"", \""Because he was pushed by a person standing behind him\"", \""Because he stepped on a loose tile while moving towards the person next to him\"", \""Because he stumbled over an unseen obstacle on the path\"", \""Because he was distracted by something behind the person next to him\"", \""Because he tripped over his own feet when stepping backwards\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, why did the person wearing a black top and navy blue jeans fall down?"", ""video_id"": ""5TZ-AFu8YHY""}",5TZ-AFu8YHY,"In the video, why did the person wearing a black top and navy blue jeans fall down?","[""Because he lost his balance while trying to grab an object"", ""Because he didn't stand firmly when he hit the person next to him"", ""Because he slipped on the wet concrete while approaching the person next to him"", ""Because he was pushed by a person standing behind him"", ""Because he stepped on a loose tile while moving towards the person next to him"", ""Because he stumbled over an unseen obstacle on the path"", ""Because he was distracted by something behind the person next to him"", ""Because he tripped over his own feet when stepping backwards""]",Humor/funny / Event Cognition,B,F,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.74,"Y has clearly stronger confidence signals (higher top1/prob margin, lower entropy), so it is more likely correct.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.74,""reason"":""Y has clearly stronger confidence signals (higher top1/prob margin, lower entropy), so it is more likely correct.""}"
294,"{""choices"": ""[\""[41:10, 41:19]\"", \""[41:22, 41:31]\"", \""[40:55, 41:04]\"", \""[41:05, 41:14]\"", \""[41:15, 41:24]\"", \""[40:45, 40:54]\""]"", ""correct_choice"": ""A"", ""question"": ""When in the video is the protagonist playing basketball?"", ""video_id"": ""6RacE1ujKXI""}",6RacE1ujKXI,When in the video is the protagonist playing basketball?,"[""[41:10, 41:19]"", ""[41:22, 41:31]"", ""[40:55, 41:04]"", ""[41:05, 41:14]"", ""[41:15, 41:24]"", ""[40:45, 40:54]""]",News / Time Perception,A,D,A,0.0,1.0,route_224,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,X,0.57,"X has slightly stronger margins and lower entropy than Y, while Y is tied on top probability and gated low-confidence.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.57,""reason"":""X has slightly stronger margins and lower entropy than Y, while Y is tied on top probability and gated low-confidence.""}"
297,"{""choices"": ""[\""Basketball Player\"", \""Football Coach\"", \""Sports Commentator\"", \""Figure Skater\"", \""Ice Hockey Player\"", \""Broadcaster\"", \""News Anchor\""]"", ""correct_choice"": ""E"", ""question"": ""Who is the man who appears in the video when the protagonist says \""Live with us\""?"", ""video_id"": ""6RacE1ujKXI""}",6RacE1ujKXI,"Who is the man who appears in the video when the protagonist says ""Live with us""?","[""Basketball Player"", ""Football Coach"", ""Sports Commentator"", ""Figure Skater"", ""Ice Hockey Player"", ""Broadcaster"", ""News Anchor""]",News / Entity Cognition,E,E,G,1.0,0.0,route_112,prob_margin,0.4,lt,0.10879868268966675,True,False,llm,llm_verifier_disagreement,route_112,Y,0.9,Y has much stronger confidence margins and lower entropy; X was also low-confidence.,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.9,""reason"":""Y has much stronger confidence margins and lower entropy; X was also low-confidence.""}"
