example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response
81,"{""choices"": ""[\""Pita Bread\"", \""Pie Crust\"", \""Flatbread\"", \""Ciabatta\"", \""Bread Loaf\"", \""Pizza Crust\"", \""Baguette\"", \""Tortilla Wrap\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, the protagonist opened the warehouse door and took out a bag of what?"", ""video_id"": ""27IAPB8GrZw""}",27IAPB8GrZw,"In the video, the protagonist opened the warehouse door and took out a bag of what?","[""Pita Bread"", ""Pie Crust"", ""Flatbread"", ""Ciabatta"", ""Bread Loaf"", ""Pizza Crust"", ""Baguette"", ""Tortilla Wrap""]",Embodied Expert / Entity Perception,F,A,F,0.0,1.0,route_224,prob_margin,0.4,lt,0.2903127670288086,True,False,llm,llm_verifier_disagreement,route_224,Y,0.79,"Y has clearly stronger confidence signals: higher top1_prob, larger margin, and lower entropy.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.79,""reason"":""Y has clearly stronger confidence signals: higher top1_prob, larger margin, and lower entropy.""}"
89,"{""choices"": ""[\""7\"", \""4\"", \""6\"", \""0\"", \""1\"", \""3\"", \""2\"", \""5\""]"", ""correct_choice"": ""G"", ""question"": ""How many knives did the person in the white dress and mask in the video have?"", ""video_id"": ""2_SU9fL_EBc""}",2_SU9fL_EBc,How many knives did the person in the white dress and mask in the video have?,"[""7"", ""4"", ""6"", ""0"", ""1"", ""3"", ""2"", ""5""]",Music & TV show / Entity Perception,G,G,E,1.0,0.0,route_112,prob_margin,0.4,lt,0.035287439823150635,True,False,llm,llm_verifier_disagreement,route_112,X,0.74,X has much stronger confidence signals: higher top1/prob margin and lower entropy than Y.,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.74,""reason"":""X has much stronger confidence signals: higher top1/prob margin and lower entropy than Y.""}"
94,"{""choices"": ""[\""Watching a video\"", \""Playing with mobile phone\"", \""Browsing the internet\"", \""Texting someone\"", \""Checking social media\"", \""Taking photos\"", \""Scrolling through messages\""]"", ""correct_choice"": ""B"", ""question"": ""What is the long-haired girl wearing a white top and a green tie doing in the video?"", ""video_id"": ""2_SU9fL_EBc""}",2_SU9fL_EBc,What is the long-haired girl wearing a white top and a green tie doing in the video?,"[""Watching a video"", ""Playing with mobile phone"", ""Browsing the internet"", ""Texting someone"", ""Checking social media"", ""Taking photos"", ""Scrolling through messages""]",Music & TV show / Event Perception,B,A,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.19277600944042206,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,"Y has higher top1 probability and lower entropy, suggesting stronger overall confidence.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1 probability and lower entropy, suggesting stronger overall confidence.""}"
104,"{""choices"": ""[\""Wooden floor\"", \""Wooden decking\"", \""Wooden foundation\"", \""Metal base\"", \""Stone slab\"", \""Brick foundation\"", \""Wooden platform\"", \""Stone foundation\""]"", ""correct_choice"": ""C"", ""question"": ""What is the thing that the protagonist puts on the ground when building the base in the video?"", ""video_id"": ""2ei0Mz_3Tk0""}",2ei0Mz_3Tk0,What is the thing that the protagonist puts on the ground when building the base in the video?,"[""Wooden floor"", ""Wooden decking"", ""Wooden foundation"", ""Metal base"", ""Stone slab"", ""Brick foundation"", ""Wooden platform"", ""Stone foundation""]",Electonic/Social Gaming / Entity Perception,C,B,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.1588171273469925,True,False,llm,llm_verifier_disagreement,route_224,Y,0.72,"Y has stronger confidence signals overall: higher top1/prob margin and lower entropy, suggesting wooden foundation is more likely.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.72,""reason"":""Y has stronger confidence signals overall: higher top1/prob margin and lower entropy, suggesting wooden foundation is more likely.""}"
110,"{""choices"": ""[\""Red\"", \""Yellow\"", \""Brown\"", \""Blue\"", \""Black\"", \""Orange\"", \""Purple\"", \""Green\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, when a green truck is approaching from the left, what color jacket is the person in the truck wearing?"", ""video_id"": ""2kJDTzFtUr4""}",2kJDTzFtUr4,"In the video, when a green truck is approaching from the left, what color jacket is the person in the truck wearing?","[""Red"", ""Yellow"", ""Brown"", ""Blue"", ""Black"", ""Orange"", ""Purple"", ""Green""]",Instruction & Knowledge / Entity Perception,F,B,F,0.0,1.0,route_224,prob_margin,0.4,lt,0.16806025803089142,True,False,llm,llm_verifier_disagreement,route_224,X,0.72,"X has clearly stronger confidence signals across margin and entropy, so it is more likely correct.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.72,""reason"":""X has clearly stronger confidence signals across margin and entropy, so it is more likely correct.""}"
123,"{""choices"": ""[\""TOKYO\"", \""CAIRO\"", \""MIAMI\"", \""ROME\"", \""BEIJING\"", \""LAGOS\"", \""NAIROBI\"", \""SYDNEY\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, when Katie said \""sorry\"", what white text was written on the small map displayed on the large pattern on the screen?"", ""video_id"": ""2lsF28EOrrg""}",2lsF28EOrrg,"In the video, when Katie said ""sorry"", what white text was written on the small map displayed on the large pattern on the screen?","[""TOKYO"", ""CAIRO"", ""MIAMI"", ""ROME"", ""BEIJING"", ""LAGOS"", ""NAIROBI"", ""SYDNEY""]",Electonic/Social Gaming / Text Perception,F,F,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.0291593074798584,True,False,llm,llm_verifier_disagreement,route_224,Y,0.53,"Y has slightly higher top1/prob margin and lower entropy; confidence is very close, but Y is marginally stronger.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.53,""reason"":""Y has slightly higher top1/prob margin and lower entropy; confidence is very close, but Y is marginally stronger.""}"
126,"{""choices"": ""[\""director\"", \""writer\"", \""producer\"", \""cinematographer\"", \""actor\"", \""composer\"", \""editor\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, who is the first person introduced by the protagonist?"", ""video_id"": ""2lsF28EOrrg""}",2lsF28EOrrg,"In the video, who is the first person introduced by the protagonist?","[""director"", ""writer"", ""producer"", ""cinematographer"", ""actor"", ""composer"", ""editor""]",Electonic/Social Gaming / Entity Cognition,E,E,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.04937702417373657,True,False,llm,llm_verifier_disagreement,route_224,X,0.58,"X has slightly higher top1 probability and lower entropy, while Y’s margin is stronger but less consistent overall.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly higher top1 probability and lower entropy, while Y’s margin is stronger but less consistent overall.""}"
131,"{""choices"": ""[\""Only 4\"", \""Only 1\"", \""2 and 3\"", \""1 and 2\"", \""Only 3\"", \""3 and 4\"", \""Only 2\"", \""1 and 3\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, at the beginning, when the red subway passed by, what colors were the clothes and pants of a woman crossing the road with a black bag? 1 Red clothes, 2 Black pants, 3 White clothes, 4. 灰色裤子"", ""video_id"": ""3-276V_mfJM""}",3-276V_mfJM,"In the video, at the beginning, when the red subway passed by, what colors were the clothes and pants of a woman crossing the road with a black bag? 1 Red clothes, 2 Black pants, 3 White clothes, 4. 灰色裤子","[""Only 4"", ""Only 1"", ""2 and 3"", ""1 and 2"", ""Only 3"", ""3 and 4"", ""Only 2"", ""1 and 3""]",Life Record / Hallucination,D,F,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.12025043368339539,True,False,llm,llm_verifier_disagreement,route_112,X,0.62,"X has higher top1/prob margin and lower entropy, so it looks more confident.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""X has higher top1/prob margin and lower entropy, so it looks more confident.""}"
133,"{""choices"": ""[\""7\"", \""4\"", \""2\"", \""8\"", \""6\"", \""5\"", \""3\""]"", ""correct_choice"": ""C"", ""question"": ""In the video, in the opening scene on the street, how many people were singing in front of the PLATYUS store?"", ""video_id"": ""3-276V_mfJM""}",3-276V_mfJM,"In the video, in the opening scene on the street, how many people were singing in front of the PLATYUS store?","[""7"", ""4"", ""2"", ""8"", ""6"", ""5"", ""3""]",Life Record / Event Cognition,C,B,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.16598744690418243,True,False,llm,llm_verifier_disagreement,route_224,X,0.67,"X has stronger confidence overall: higher top1/prob margin and much larger logit margin, while entropy is slightly lower.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has stronger confidence overall: higher top1/prob margin and much larger logit margin, while entropy is slightly lower.""}"
134,"{""choices"": ""[\""Center\"", \""Right\"", \""Above\"", \""Below\"", \""Next\"", \""Opposite\"", \""Adjacent\"", \""Left\""]"", ""correct_choice"": ""C"", ""question"": ""In the video, in which direction is the English word \""CIRCULAR QURY\"" on the front of the red subway car located relative to the number \""49\""?"", ""video_id"": ""3-276V_mfJM""}",3-276V_mfJM,"In the video, in which direction is the English word ""CIRCULAR QURY"" on the front of the red subway car located relative to the number ""49""?","[""Center"", ""Right"", ""Above"", ""Below"", ""Next"", ""Opposite"", ""Adjacent"", ""Left""]",Life Record / Entity Cognition,C,C,H,1.0,0.0,route_112,prob_margin,0.4,lt,0.029681965708732605,True,False,llm,llm_verifier_disagreement,route_224,X,0.56,X has slightly stronger confidence margins and lower entropy; its answer is more likely.,,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.56,""reason"":""X has slightly stronger confidence margins and lower entropy; its answer is more likely.""}"
135,"{""choices"": ""[\""1, 2 and 3\"", \""1 and 3\"", \""1 and 2\"", \""Only 1\"", \""2 and 3\"", \""Only 2\""]"", ""correct_choice"": ""C"", ""question"": ""In the video, what are the main colors of the truck with the English word \""CLEANAWAY\"" printed on it? 1 white, 2 yellow, 3 red"", ""video_id"": ""3-276V_mfJM""}",3-276V_mfJM,"In the video, what are the main colors of the truck with the English word ""CLEANAWAY"" printed on it? 1 white, 2 yellow, 3 red","[""1, 2 and 3"", ""1 and 3"", ""1 and 2"", ""Only 1"", ""2 and 3"", ""Only 2""]",Life Record / Hallucination,C,C,B,1.0,0.0,route_112,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.78,"Y has clearly stronger confidence signals: higher top1_prob, larger margin, and lower entropy.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.78,""reason"":""Y has clearly stronger confidence signals: higher top1_prob, larger margin, and lower entropy.""}"
141,"{""choices"": ""[\""Playing with Legos\"", \""Playing with a tea set\"", \""Playing with dolls\"", \""Playing with a puzzle\"", \""Playing with blocks\"", \""Playing with trains\"", \""Playing with cars\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, at the 584th second, what is the woman playing on the table?"", ""video_id"": ""3ZpmN3-2-Zo""}",3ZpmN3-2-Zo,"In the video, at the 584th second, what is the woman playing on the table?","[""Playing with Legos"", ""Playing with a tea set"", ""Playing with dolls"", ""Playing with a puzzle"", ""Playing with blocks"", ""Playing with trains"", ""Playing with cars""]",Art & Culture / Time Perception,F,F,C,1.0,0.0,route_112,prob_margin,0.4,lt,0.06828723847866058,True,False,llm,llm_verifier_disagreement,route_112,Y,0.95,"Y has much stronger confidence signals: far higher top1_prob and margin, with much lower entropy.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.95,""reason"":""Y has much stronger confidence signals: far higher top1_prob and margin, with much lower entropy.""}"
143,"{""choices"": ""[\""Light gray\"", \""Pale blue\"", \""Gray\"", \""Silver\"", \""White\"", \""Beige\"", \""Ivory\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, what color is the vehicle driving from the left in the animation?"", ""video_id"": ""3ZpmN3-2-Zo""}",3ZpmN3-2-Zo,"In the video, what color is the vehicle driving from the left in the animation?","[""Light gray"", ""Pale blue"", ""Gray"", ""Silver"", ""White"", ""Beige"", ""Ivory""]",Art & Culture / Entity Perception,E,E,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.04651573300361633,True,False,llm,llm_verifier_disagreement,route_224,Y,0.58,"Y has slightly higher top1 probability and lower entropy, indicating marginally stronger confidence.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.58,""reason"":""Y has slightly higher top1 probability and lower entropy, indicating marginally stronger confidence.""}"
