fold,input_mode,video_id,question,choices,task,gold_label,pred_label,pred_confidence,acc112,acc224,routed_acc
1,question_choices,1_plotQA/movie101_110,"At the beginning of the video, why is water sprayed on the face of a woman in pain?","[""Washing face"", ""Rinsing a wound"", ""Execution"", ""Because they are acting""]",plotQA,tie,tie,0.5433536254657706,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_110,"In the red corridor, what scene is shown in the video?","[""Eating"", ""Conversation"", ""Playing"", ""Fighting""]",plotQA,tie,tie,0.5189832546266866,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_110,"When a man holding a black object and a woman are talking at the red door, what emotion does the man show?","[""Happy"", ""Excited"", ""Surprised"", ""Neutral""]",plotQA,tie,route_224,0.5557763035290086,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_113,What does the man being treated see during his visit?,"[""A banana"", ""An apple"", ""A man and a woman having an argument"", ""A pineapple""]",plotQA,tie,tie,0.5155981679126462,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_113,What happens to the man after the argument with the woman?,"[""The man is drinking water"", ""The man is smoking"", ""The man is eating"", ""He commits suicide with a gun""]",plotQA,tie,route_112,0.5688680319086823,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_113,Why does the man lie on the chair?,"[""To receive treatment"", ""The man is thinking"", ""The man is stargazing"", ""The man is sleeping""]",plotQA,tie,tie,0.5167298464836548,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_16,What color is the sweater worn by the man at the beginning of the video?,"[""Red"", ""Blue"", ""Yellow"", ""White""]",plotQA,tie,tie,0.5012827157658636,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_16,What color is the table in the scene where one person gives money to another at the end of the video?,"[""White"", ""Blue"", ""Green"", ""Yellow""]",plotQA,tie,tie,0.5466995616630328,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_16,What color is the water bottle on the table in the video?,"[""White"", ""Yellow"", ""Blue"", ""Green""]",plotQA,tie,route_112,0.5553297612241079,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_16,What kind of animals are being kept in the video?,"[""Sheep"", ""Dog"", ""Cat"", ""Pig""]",plotQA,tie,tie,0.5325701370703734,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_2,How does the man in black clothes escape from indoors to outdoors?,"[""He escapes to the outdoors by rushing out the door"", ""He escapes to the outdoors through an underground passage"", ""He escapes to the outdoors by breaking through the window"", ""He escapes to the outdoors through an emergency exit""]",plotQA,route_224,route_224,0.6415697217480002,0.0,1.0,1.0
1,question_choices,1_plotQA/movie101_2,What is the outcome for the man in black clothes?,"[""He is caught by a net laid by a helicopter"", ""He is shot dead by people in military uniform"", ""He dies by jumping off the cliff"", ""He is captured by people in military uniform""]",plotQA,route_112,route_224,0.5820065468856793,1.0,0.0,0.0
1,question_choices,1_plotQA/movie101_2,Why does the man in black clothes stand on the edge of the cliff?,"[""He is meditating or contemplating on the edge of the cliff"", ""To avoid being hit by a truck"", ""He is admiring the view from the cliff"", ""He is taking photos on the edge of the cliff""]",plotQA,route_112,route_224,0.552088700690527,1.0,0.0,0.0
1,question_choices,1_plotQA/movie101_28,What color is the back of the monster standing on the big monster in the movie?,"[""Black"", ""Green"", ""Blue"", ""Purple""]",plotQA,tie,route_224,0.6948072088472756,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_28,What color is the man's clothes in the movie?,"[""Blue"", ""Brown"", ""Teal"", ""Purple""]",plotQA,tie,tie,0.5211729498448491,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_28,What color is the monster with wings in the forest in the movie?,"[""Green"", ""Black"", ""Red"", ""Yellow""]",plotQA,tie,route_224,0.5993790632444987,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_28,What is the weather in the scene in the forest in the movie?,"[""Snowy"", ""Sunny"", ""Rainy"", ""Foggy""]",plotQA,route_224,route_112,0.5961228336574235,0.0,1.0,0.0
1,question_choices,1_plotQA/movie101_3,What was the final outcome of the person in the yellow vest and the other man with long hair?,"[""One escaped and one was caught"", ""They successfully escaped from the roof"", ""Caught"", ""Hid""]",plotQA,tie,route_224,0.6219882058541895,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_3,Why didn't the naked man at the beginning of the video manage to escape?,"[""Fell down"", ""Caught"", ""Injured"", ""He was bound by chains""]",plotQA,tie,tie,0.5115962187801233,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_34,How many candles are lit in the video?,"[""One"", ""Three"", ""Four"", ""Two""]",plotQA,tie,route_112,0.6198304133885397,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_34,What color is the girl's hair in the video?,"[""Red"", ""Blue"", ""White"", ""Black""]",plotQA,route_224,route_224,0.5989459133442321,0.0,1.0,1.0
1,question_choices,1_plotQA/movie101_34,What color is the hair of the boy buying things in the convenience store in the video?,"[""Black"", ""Red"", ""White"", ""Yellow""]",plotQA,tie,tie,0.532719917039648,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_34,What color is the hoodie that the boy in the video is wearing?,"[""Green"", ""Red"", ""White"", ""Black""]",plotQA,tie,route_224,0.55237530548681,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_4,What happened when a person in black clothing and a person wearing glasses were driving a race car?,"[""Earthquake"", ""Fire"", ""Explosion"", ""Had a car accident""]",plotQA,tie,route_224,0.6845342338014476,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_4,What was the mood of the person in camouflage clothing while talking to a lady on the street?,"[""Sad"", ""Lost"", ""Excited"", ""Depressed""]",plotQA,tie,route_224,0.6171539675812309,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_4,Why didn't the person in the red jacket stab the person in camouflage clothing at the end of the video?,"[""Got injured"", ""Ran away"", ""Dropped the weapon"", ""Stopped by a person on a motorcycle""]",plotQA,tie,route_224,0.5741323624438569,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_53,"At the beginning of the video, why does the woman in red change from long hair to short hair?","[""The woman takes off her own wig"", ""The woman cuts her own hair"", ""The man in the blue jacket takes off the woman's wig"", ""The man in the blue jacket cuts the woman's hair short""]",plotQA,tie,tie,0.5022102852739154,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_53,"At the end of the video, what is the activity of the man in the blue jacket after entering the room?","[""Sitting alone at the table drinking"", ""Sitting alone at the table eating"", ""Sitting alone on the bed making a phone call"", ""Sitting alone at the table playing on the computer""]",plotQA,tie,tie,0.523497245472261,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_53,The change in indoor activities of the man in the blue jacket and the woman in the red sweater,"[""Frolicking and messing around turns into hugging and kissing"", ""Drinking together"", ""Watching TV together"", ""Eating together""]",plotQA,tie,route_224,0.6150003012504573,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_6,Does the scene where several people are having a barbecue together take place during the day or at night?,"[""Morning"", ""Dawn"", ""Night"", ""Evening""]",plotQA,tie,route_224,0.6182317235688513,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_6,"In the scene where the protagonist woman is shopping for clothes in a mall, does she wear glasses?","[""Wears glasses"", ""Wears a hat"", ""No"", ""Wears gloves""]",plotQA,tie,route_224,0.635778329607548,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_6,What color is the car the man drives in the video?,"[""Green"", ""Black"", ""White"", ""Yellow""]",plotQA,tie,tie,0.5098422292793932,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_6,What color pants does the woman wear when walking the dog?,"[""Red"", ""Yellow"", ""White"", ""Green""]",plotQA,tie,tie,0.5221680441306508,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_63,"At the beginning of the video, what kind of vehicle is the man riding?","[""Camel cart"", ""Donkey cart"", ""Horse carriage"", ""Ox cart""]",plotQA,tie,route_224,0.5563420141687418,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_63,What animal is lifted up at the end of the video?,"[""Snake"", ""Fish"", ""Chicken"", ""Duck""]",plotQA,route_112,tie,0.5123848368136787,1.0,0.0,0.0
1,question_choices,1_plotQA/movie101_63,What are the group of people in white blowing?,"[""Suona"", ""Trumpet"", ""Bull horn"", ""Flute""]",plotQA,tie,tie,0.5455335473740536,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_65,What did the riverside sorcerer conjure up at the start of the video?,"[""Flame"", ""Flower"", ""Wine"", ""Food""]",plotQA,tie,route_224,0.5524364390270569,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_65,What fell off the table at the end of the video?,"[""Food"", ""Knife"", ""Painting"", ""Wine glass""]",plotQA,tie,tie,0.5054551090861428,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_65,What happened to the painting of the fat man in the video?,"[""Torn"", ""Smeared"", ""Burned"", ""Disappeared""]",plotQA,route_112,route_112,0.571276698134612,1.0,0.0,1.0
1,question_choices,1_plotQA/movie101_68,How many people are in the snowy mountains at the beginning of the film?,"[""3"", ""2"", ""1"", ""4""]",plotQA,tie,route_112,0.5862526667573373,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_68,What animal approached the woman at the end of the video?,"[""Cat"", ""Horse"", ""Dog"", ""Cow""]",plotQA,tie,tie,0.5267380917116898,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_68,What color car hit the woman in the video?,"[""Red"", ""White"", ""Blue"", ""Black""]",plotQA,tie,route_224,0.5577640319466036,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_70,What animal shape is the movable camera in the film?,"[""Dog"", ""Cat"", ""Rabbit"", ""Spider""]",plotQA,tie,route_224,0.5794325948080424,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_70,What color is the man's clothes at the beginning of the video?,"[""White"", ""Green"", ""Yellow"", ""Black""]",plotQA,tie,tie,0.5116144666348745,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_70,What color is the woman's dress in the video?,"[""Green"", ""White"", ""Red"", ""Black""]",plotQA,route_224,tie,0.5365334526896256,0.0,1.0,1.0
1,question_choices,1_plotQA/movie101_75,What color is the dress that the person is wearing at the beginning of the video?,"[""White"", ""Blue"", ""Black"", ""Green""]",plotQA,tie,route_224,0.6314793276857702,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_75,What happens to the dog in the video?,"[""Gets killed"", ""Gets stunned"", ""Gets let go"", ""Gets tied up""]",plotQA,route_112,tie,0.5086342256713139,1.0,0.0,0.0
1,question_choices,1_plotQA/movie101_75,What is the animal at the beginning of the video?,"[""Cat"", ""Cow"", ""Dog"", ""Horse""]",plotQA,tie,tie,0.5159327989614173,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_80,In what season does the story in the video take place?,"[""Summer"", ""Spring"", ""Winter"", ""Autumn""]",plotQA,tie,route_112,0.5887642878030954,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_80,What is the mood of the man who surrenders and then shoots someone at the end of the video?,"[""Joyful"", ""Disappointed"", ""Angry"", ""Neutral""]",plotQA,tie,tie,0.5277258575796138,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_80,What is the weather like in the video?,"[""Sunny"", ""Rainy"", ""Snowy"", ""Cloudy""]",plotQA,tie,route_112,0.6610190109801632,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_9,What color is the child's hair in the video?,"[""Yellow"", ""Red"", ""White"", ""Black""]",plotQA,tie,route_224,0.5569253086051144,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_9,What color is the wild boar in the video?,"[""White"", ""Black"", ""Yellow"", ""Red""]",plotQA,tie,route_224,0.5513278661132404,1.0,1.0,1.0
1,question_choices,1_plotQA/movie101_9,What does the man use the fire for in the video?,"[""Lighting"", ""Barbecue"", ""Making a bonfire"", ""Building a wall""]",plotQA,tie,route_112,0.6118612103559711,0.0,0.0,0.0
1,question_choices,1_plotQA/movie101_9,What is inside the can in the forest?,"[""Insects"", ""Grains and water"", ""Meat"", ""Candies""]",plotQA,tie,route_224,0.5833311543554295,1.0,1.0,1.0
1,question_choices,1_plotQA/tomjerry_4,What are the cartoon cat and mouse doing in front of the pink curtain?,"[""Drinking water"", ""Fighting"", ""Clapping hands"", ""Eating snacks""]",plotQA,tie,route_224,0.6516393271262548,0.0,0.0,0.0
1,question_choices,1_plotQA/tomjerry_4,What are the cartoon cat and mouse eating together on the wall?,"[""Chicken leg"", ""Burger"", ""Apple"", ""Orange""]",plotQA,tie,route_224,0.6440369890787607,1.0,1.0,1.0
1,question_choices,1_plotQA/tomjerry_4,What does the cartoon cat use to hit the cartoon mouse?,"[""A vase"", ""Hammer"", ""Stick"", ""Stone""]",plotQA,tie,route_224,0.627853329442834,1.0,1.0,1.0
1,question_choices,1_plotQA/tomjerry_4,Why was the cartoon cat thrown out of the door?,"[""Because the cartoon cat couldn't catch the cartoon mouse"", ""Because people thought the cartoon cat broke the vase"", ""Because it's too ugly"", ""Because it stole food""]",plotQA,tie,route_224,0.7089509908089863,1.0,1.0,1.0
1,question_choices,1_plotQA/tomjerry_9,How does the cartoon dog get its teeth?,"[""Installing false teeth"", ""Glued on"", ""Stuck on"", ""Drawn on""]",plotQA,tie,route_224,0.6056504546098587,0.0,0.0,0.0
1,question_choices,1_plotQA/tomjerry_9,What does the cartoon mouse hide in the food?,"[""Tennis Ball"", ""Iron"", ""Guitar"", ""Baseball""]",plotQA,route_224,tie,0.5222827847593947,0.0,1.0,1.0
1,question_choices,1_plotQA/tomjerry_9,What does the cartoon mouse use to hit the cartoon dog?,"[""A ball"", ""A vase"", ""A yellow plank"", ""An iron rod""]",plotQA,route_224,route_224,0.5754254755443869,0.0,1.0,1.0
1,question_choices,1_plotQA/tomjerry_9,Why does the cartoon cat kiss the cartoon dog?,"[""Because the cartoon cat likes the cartoon dog"", ""Because the cartoon cat is happy"", ""Because the cartoon cat is excited"", ""Because the cartoon cat mistook the cartoon dog for the cartoon female cat""]",plotQA,tie,route_224,0.666255619353027,1.0,1.0,1.0
1,question_choices,1_plotQA/xiaoliyu_5,What are the cartoon shrimp and cartoon seal disguised as?,"[""Cartoon fish and cartoon snake"", ""Cartoon hippo and cartoon dolphin"", ""Cartoon snake and cartoon shark"", ""Disguised as a cartoon lobster and a cartoon catfish""]",plotQA,tie,route_224,0.6853602393992586,0.0,0.0,0.0
1,question_choices,1_plotQA/xiaoliyu_5,What is the reaction of the cartoon crab group when they see the cartoon turtle?,"[""Happy"", ""Crying"", ""Surprised"", ""Run away""]",plotQA,tie,tie,0.5241400629590781,1.0,1.0,1.0
1,question_choices,1_plotQA/xiaoliyu_5,Who captured the cartoon turtle?,"[""Cartoon mouse"", ""Cartoon fish"", ""Cartoon cat"", ""Cartoon snake""]",plotQA,tie,route_224,0.6932012654655391,1.0,1.0,1.0
1,question_choices,1_plotQA/xiaoliyu_5,Why did the cartoon seahorse stop attacking?,"[""Because the target has left its attack range"", ""Because the cartoon snake used the cartoon turtle to block it"", ""Because it has no strength"", ""Because it doesn't want to continue hurting the cartoon snake""]",plotQA,route_224,route_224,0.5863925688686027,0.0,1.0,1.0
1,question_choices,2_needle/needle_10,What is happening in the control room when the sound engineer is moving levers of a multitrack mixing console?,"[""A live concert"", ""A video shoot"", ""A press conference"", ""A recording session""]",findNeedle,tie,route_112,0.5751462636796747,1.0,1.0,1.0
1,question_choices,2_needle/needle_10,What is the profession of the person moving levers of a multitrack mixing console in the video?,"[""Musician"", ""Cameraman"", ""Director"", ""Sound engineer""]",findNeedle,tie,tie,0.5130175031913365,1.0,1.0,1.0
1,question_choices,2_needle/needle_10,What is the sound engineer doing in the control room during a recording session?,"[""Editing the video"", ""Moving levers of a multitrack mixing console"", ""Setting up the microphones"", ""Adjusting the lights""]",findNeedle,tie,tie,0.5304624288165447,1.0,1.0,1.0
1,question_choices,2_needle/needle_10,Where is the sound engineer moving levers of a multitrack mixing console?,"[""In the control room"", ""In the recording studio"", ""On the stage"", ""In the editing suite""]",findNeedle,tie,route_224,0.5673583521720698,0.0,0.0,0.0
1,question_choices,2_needle/needle_100,What is the chef doing with the lobster in the dinner preparation?,"[""Cutting"", ""Grilling"", ""Baking"", ""Boiling""]",findNeedle,tie,tie,0.5346007488448734,1.0,1.0,1.0
1,question_choices,2_needle/needle_100,What is the chef preparing in the dinner by the ocean shore on an island?,"[""Lobster"", ""Fish"", ""Chicken"", ""Pork""]",findNeedle,tie,route_224,0.6433107154432384,1.0,1.0,1.0
1,question_choices,2_needle/needle_100,Where is the chef preparing the dinner?,"[""In a hotel"", ""In a restaurant"", ""In a kitchen"", ""By the ocean shore on an island""]",findNeedle,tie,route_224,0.6967383028902818,0.0,0.0,0.0
1,question_choices,2_needle/needle_11,What is happening in the control room when the sound engineer is moving levers of a multitrack mixing console?,"[""A recording session"", ""A press conference"", ""A live concert"", ""A video shoot""]",findNeedle,tie,route_112,0.5751462636796747,1.0,1.0,1.0
1,question_choices,2_needle/needle_11,What is the profession of the person moving levers of a multitrack mixing console in the video?,"[""Sound engineer"", ""Cameraman"", ""Musician"", ""Director""]",findNeedle,tie,tie,0.5130175031913365,1.0,1.0,1.0
1,question_choices,2_needle/needle_11,What is the sound engineer doing in the control room during a recording session?,"[""Moving levers of a multitrack mixing console"", ""Editing the video"", ""Setting up the microphones"", ""Adjusting the lights""]",findNeedle,tie,tie,0.5304624288165447,1.0,1.0,1.0
1,question_choices,2_needle/needle_11,Where is the sound engineer moving levers of a multitrack mixing console?,"[""On the stage"", ""In the editing suite"", ""In the control room"", ""In the recording studio""]",findNeedle,route_224,tie,0.5249773387692627,0.0,1.0,1.0
1,question_choices,2_needle/needle_136,What is the middle aged female executive doing on the white board?,"[""Writing a letter"", ""Drawing a portrait"", ""Drawing a project plan scheme"", ""Erasing notes""]",findNeedle,route_112,route_224,0.580802839053986,1.0,0.0,0.0
1,question_choices,2_needle/needle_136,What is the serious older mature businesswoman writing on the whiteboard?,"[""Notes"", ""A novel"", ""Her personal diary"", ""A poem""]",findNeedle,tie,route_224,0.5574400870489261,1.0,1.0,1.0
1,question_choices,2_needle/needle_142,"What is at the remembrance war memorial in Toronto, Canada?","[""A fountain"", ""Thousands of Canadian flags"", ""A large statue of a horse"", ""A large statue of a soldier""]",findNeedle,tie,tie,0.510130013055154,1.0,1.0,1.0
1,question_choices,2_needle/needle_142,"What is significant about the remembrance war memorial in Toronto, Canada?","[""It is surrounded by thousands of American flags"", ""It is surrounded by thousands of Canadian flags"", ""There are no flags around it"", ""It is surrounded by thousands of British flags""]",findNeedle,tie,tie,0.5175332139050769,1.0,1.0,1.0
1,question_choices,2_needle/needle_142,Where is the remembrance war memorial with thousands of Canadian flags located?,"[""Toronto, Canada"", ""Vancouver, Canada"", ""New York, USA"", ""London, UK""]",findNeedle,tie,route_224,0.5693872218018837,1.0,1.0,1.0
1,question_choices,2_needle/needle_15,Who are decorating the Christmas tree outdoors in the video?,"[""A young mother and her daughter"", ""An elderly couple"", ""A young mother and her son"", ""A young father and his son""]",findNeedle,route_224,route_224,0.6791774934109223,0.0,1.0,1.0
1,question_choices,2_needle/needle_19,What activity are the people tourists engaged in at the fishing village?,"[""Fishing"", ""Sightseeing"", ""Swimming"", ""Walking the embankment""]",findNeedle,tie,route_224,0.6025605507558652,0.0,0.0,0.0
1,question_choices,2_needle/needle_19,What is the setting of the segment where people tourists are walking?,"[""A quiet forest"", ""A bustling city"", ""A beautiful fishing village"", ""A crowded beach""]",findNeedle,tie,route_224,0.6244519418953948,0.0,0.0,0.0
