example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response
68,"{""choices"": ""[\""Pink\"", \""Black\"", \""Red\"", \""White\""]"", ""correct_choice"": ""B"", ""question"": ""What color is the man's top who is performing on stage at the amusement park?"", ""video_id"": ""1_plotQA/en_tv_26""}",1_plotQA/en_tv_26,What color is the man's top who is performing on stage at the amusement park?,"[""Pink"", ""Black"", ""Red"", ""White""]",plotQA,B,B,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,"Y has higher top1_prob and prob_margin, with lower entropy, indicating stronger confidence.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1_prob and prob_margin, with lower entropy, indicating stronger confidence.""}"
71,"{""choices"": ""[\""White\"", \""Red\"", \""Blonde\"", \""Pink\""]"", ""correct_choice"": ""C"", ""question"": ""What color is the woman's hair in the scene where two people are talking?"", ""video_id"": ""1_plotQA/en_tv_26""}",1_plotQA/en_tv_26,What color is the woman's hair in the scene where two people are talking?,"[""White"", ""Red"", ""Blonde"", ""Pink""]",plotQA,C,B,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.05866819620132446,True,False,llm,llm_verifier_disagreement,route_224,X,0.67,Higher top1_prob and lower entropy indicate stronger confidence than Y.,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""Higher top1_prob and lower entropy indicate stronger confidence than Y.""}"
73,"{""choices"": ""[\""Scared\"", \""Neutral\"", \""Sad\"", \""Joyful\""]"", ""correct_choice"": ""C"", ""question"": ""What is the woman's emotion at the beginning of the video?"", ""video_id"": ""1_plotQA/en_tv_27""}",1_plotQA/en_tv_27,What is the woman's emotion at the beginning of the video?,"[""Scared"", ""Neutral"", ""Sad"", ""Joyful""]",plotQA,C,C,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.2109397053718567,True,False,llm,llm_verifier_disagreement,route_112,X,0.67,"Candidate X has higher top1_prob and prob_margin, with slightly higher entropy but overall stronger confidence.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""Candidate X has higher top1_prob and prob_margin, with slightly higher entropy but overall stronger confidence.""}"
76,"{""choices"": ""[\""Black\"", \""Yellow\"", \""Blue\"", \""Red\""]"", ""correct_choice"": ""C"", ""question"": ""What color is the man's clothes who was knocked down by the woman playing the cello in the video?"", ""video_id"": ""1_plotQA/en_tv_28""}",1_plotQA/en_tv_28,What color is the man's clothes who was knocked down by the woman playing the cello in the video?,"[""Black"", ""Yellow"", ""Blue"", ""Red""]",plotQA,C,A,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.13807547092437744,True,False,llm,llm_verifier_disagreement,route_224,X,0.58,"X has slightly higher top1 probability and lower entropy, suggesting marginally stronger confidence overall.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly higher top1 probability and lower entropy, suggesting marginally stronger confidence overall.""}"
83,"{""choices"": ""[\""Blue\"", \""White\"", \""Green\"", \""Black\""]"", ""correct_choice"": ""A"", ""question"": ""What color is the dress of the woman who enters while the two men are cooking at the beginning?"", ""video_id"": ""1_plotQA/en_tv_31""}",1_plotQA/en_tv_31,What color is the dress of the woman who enters while the two men are cooking at the beginning?,"[""Blue"", ""White"", ""Green"", ""Black""]",plotQA,A,D,A,0.0,1.0,route_224,prob_margin,0.4,lt,0.1671668291091919,True,False,llm,llm_verifier_disagreement,route_224,Y,0.67,"Y has higher top1 probability and lower entropy, indicating stronger confidence.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1 probability and lower entropy, indicating stronger confidence.""}"
93,"{""choices"": ""[\""Happy\"", \""Neutral\"", \""Crying\"", \""Surprised\""]"", ""correct_choice"": ""D"", ""question"": ""What is the emotion on the face of the allergic woman when the three people return?"", ""video_id"": ""1_plotQA/en_tv_34""}",1_plotQA/en_tv_34,What is the emotion on the face of the allergic woman when the three people return?,"[""Happy"", ""Neutral"", ""Crying"", ""Surprised""]",plotQA,D,B,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.13881781697273254,True,False,llm,llm_verifier_disagreement,route_224,Y,0.67,"Y has higher top1_prob and prob_margin, with lower entropy, indicating stronger confidence.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1_prob and prob_margin, with lower entropy, indicating stronger confidence.""}"
96,"{""choices"": ""[\""Green\"", \""Black\"", \""White\"", \""Red\""]"", ""correct_choice"": ""C"", ""question"": ""What color is the woman's clothing at the beginning of the video?"", ""video_id"": ""1_plotQA/en_tv_35""}",1_plotQA/en_tv_35,What color is the woman's clothing at the beginning of the video?,"[""Green"", ""Black"", ""White"", ""Red""]",plotQA,C,B,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.05743435025215149,True,False,llm,llm_verifier_disagreement,route_112,Y,0.72,"Y has higher top1_prob and much larger prob_margin, indicating stronger support despite slightly higher entropy.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.72,""reason"":""Y has higher top1_prob and much larger prob_margin, indicating stronger support despite slightly higher entropy.""}"
102,"{""choices"": ""[\""Red\"", \""Black\"", \""White\"", \""Green\""]"", ""correct_choice"": ""A"", ""question"": ""What color of clothes does the woman who appears at the end wear?"", ""video_id"": ""1_plotQA/en_tv_37""}",1_plotQA/en_tv_37,What color of clothes does the woman who appears at the end wear?,"[""Red"", ""Black"", ""White"", ""Green""]",plotQA,A,B,A,0.0,1.0,route_224,prob_margin,0.4,lt,0.22963756322860718,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,Slightly higher top1_prob and prob_margin for X; Y has lower entropy but the margin advantage is weaker.,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""Slightly higher top1_prob and prob_margin for X; Y has lower entropy but the margin advantage is weaker.""}"
110,"{""choices"": ""[\""The woman slipped and was caught by the man again\"", \""The woman successfully escaped\"", \""The woman was killed by others while running away\"", \""The woman was caught by the police while running away\""]"", ""correct_choice"": ""A"", ""question"": ""After the woman shot at the man, what happened to the woman?"", ""video_id"": ""1_plotQA/en_tv_4""}",1_plotQA/en_tv_4,"After the woman shot at the man, what happened to the woman?","[""The woman slipped and was caught by the man again"", ""The woman successfully escaped"", ""The woman was killed by others while running away"", ""The woman was caught by the police while running away""]",plotQA,A,D,A,0.0,1.0,route_224,prob_margin,0.4,lt,0.05154997110366821,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,"Y has stronger confidence signals overall, especially higher top1_prob and much larger prob_margin.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has stronger confidence signals overall, especially higher top1_prob and much larger prob_margin.""}"
111,"{""choices"": ""[\""Attracted by another person in the lab\"", \""Attracted by the preliminary results of a microbial experiment\"", \""Attracted by some kind of chemical in the lab\"", \""The information displayed on the screen\""]"", ""correct_choice"": ""D"", ""question"": ""In the laboratory, what were the two people talking about and were attracted to at the same time?"", ""video_id"": ""1_plotQA/en_tv_4""}",1_plotQA/en_tv_4,"In the laboratory, what were the two people talking about and were attracted to at the same time?","[""Attracted by another person in the lab"", ""Attracted by the preliminary results of a microbial experiment"", ""Attracted by some kind of chemical in the lab"", ""The information displayed on the screen""]",plotQA,D,B,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.22837525606155396,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,Slightly higher top1_prob and lower entropy; margins are also a bit stronger.,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""Slightly higher top1_prob and lower entropy; margins are also a bit stronger.""}"
142,"{""choices"": ""[\""Eating\"", \""Arguing\"", \""Running a restaurant\"", \""Fighting\""]"", ""correct_choice"": ""C"", ""question"": ""What are the cartoon octopus and cartoon sponge doing?"", ""video_id"": ""1_plotQA/haimian_6""}",1_plotQA/haimian_6,What are the cartoon octopus and cartoon sponge doing?,"[""Eating"", ""Arguing"", ""Running a restaurant"", ""Fighting""]",plotQA,C,A,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.35987232625484467,True,False,llm,llm_verifier_disagreement,route_224,Y,0.67,"Y has stronger confidence signals, especially a much higher prob_margin and top1_prob.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has stronger confidence signals, especially a much higher prob_margin and top1_prob.""}"
155,"{""choices"": ""[\""Thigh\"", \""Back of the head\"", \""Top of the head\"", \""Arm\""]"", ""correct_choice"": ""B"", ""question"": ""Where did the cartoon jellyfish attach itself on the cartoon sponge?"", ""video_id"": ""1_plotQA/haimian_9""}",1_plotQA/haimian_9,Where did the cartoon jellyfish attach itself on the cartoon sponge?,"[""Thigh"", ""Back of the head"", ""Top of the head"", ""Arm""]",plotQA,B,C,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.055390387773513794,True,False,llm,llm_verifier_disagreement,route_112,Y,0.78,"Y has much stronger top1_prob and prob_margin, indicating higher confidence despite similar entropy.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.78,""reason"":""Y has much stronger top1_prob and prob_margin, indicating higher confidence despite similar entropy.""}"
160,"{""choices"": ""[\""Lighting a cigarette\"", \""Bowing down\"", \""Raising hand\"", \""Squatting down\""]"", ""correct_choice"": ""A"", ""question"": ""At the beginning of the video, what behavior of the person in the black shirt is the person in the blue pants trying to prevent?"", ""video_id"": ""1_plotQA/movie101_1""}",1_plotQA/movie101_1,"At the beginning of the video, what behavior of the person in the black shirt is the person in the blue pants trying to prevent?","[""Lighting a cigarette"", ""Bowing down"", ""Raising hand"", ""Squatting down""]",plotQA,A,A,D,1.0,0.0,route_112,prob_margin,0.4,lt,0.2075997143983841,True,False,llm,llm_verifier_disagreement,route_112,X,0.93,"X has much stronger confidence signals (higher top1_prob and margin, lower entropy) than Y.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.93,""reason"":""X has much stronger confidence signals (higher top1_prob and margin, lower entropy) than Y.""}"
178,"{""choices"": ""[\""Chasing someone\"", \""Being chased\"", \""To help another girl out of a situation\"", \""To get something\""]"", ""correct_choice"": ""C"", ""question"": ""Why does the girl with glasses run downstairs in a hurry?"", ""video_id"": ""1_plotQA/movie101_104""}",1_plotQA/movie101_104,Why does the girl with glasses run downstairs in a hurry?,"[""Chasing someone"", ""Being chased"", ""To help another girl out of a situation"", ""To get something""]",plotQA,C,D,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.0463179349899292,True,False,llm,llm_verifier_disagreement,route_112,X,0.74,X has higher top1_prob and much larger prob_margin; Y is weaker and more uncertain.,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.74,""reason"":""X has higher top1_prob and much larger prob_margin; Y is weaker and more uncertain.""}"
189,"{""choices"": ""[\""They rested\"", \""They fell\"", \""They drank water\"", \""They were taken away\""]"", ""correct_choice"": ""D"", ""question"": ""What happened when the two little girls came down from the mountain road?"", ""video_id"": ""1_plotQA/movie101_108""}",1_plotQA/movie101_108,What happened when the two little girls came down from the mountain road?,"[""They rested"", ""They fell"", ""They drank water"", ""They were taken away""]",plotQA,D,D,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.84,"Y has much stronger confidence features: higher top1_prob and prob_margin, with lower entropy.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.84,""reason"":""Y has much stronger confidence features: higher top1_prob and prob_margin, with lower entropy.""}"
205,"{""choices"": ""[\""He went to eat\"", \""He went hunting\"", \""He went to war\"", \""He started a fight with the person holding the pipe\""]"", ""correct_choice"": ""D"", ""question"": ""What happened after the person with the yellow stripe arrived at the camp?"", ""video_id"": ""1_plotQA/movie101_112""}",1_plotQA/movie101_112,What happened after the person with the yellow stripe arrived at the camp?,"[""He went to eat"", ""He went hunting"", ""He went to war"", ""He started a fight with the person holding the pipe""]",plotQA,D,D,C,1.0,0.0,route_112,prob_margin,0.4,lt,0.3431908190250397,True,False,llm,llm_verifier_disagreement,route_224,X,0.79,"X has much stronger confidence signals: higher top1_prob and much larger margin, with lower entropy than Y.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.79,""reason"":""X has much stronger confidence signals: higher top1_prob and much larger margin, with lower entropy than Y.""}"
219,"{""choices"": ""[\""Red\"", \""White\"", \""Blue\"", \""Green\""]"", ""correct_choice"": ""B"", ""question"": ""What color is the bag on the table in the video?"", ""video_id"": ""1_plotQA/movie101_14""}",1_plotQA/movie101_14,What color is the bag on the table in the video?,"[""Red"", ""White"", ""Blue"", ""Green""]",plotQA,B,B,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.04412761330604553,True,False,llm,llm_verifier_disagreement,route_112,Y,0.82,"Y has substantially higher top1_prob and margin, with lower entropy, indicating stronger confidence.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.82,""reason"":""Y has substantially higher top1_prob and margin, with lower entropy, indicating stronger confidence.""}"
224,"{""choices"": ""[\""Black\"", \""White\"", \""Red\"", \""Blue\""]"", ""correct_choice"": ""B"", ""question"": ""What color is the suit the girl is wearing at the end of the video?"", ""video_id"": ""1_plotQA/movie101_15""}",1_plotQA/movie101_15,What color is the suit the girl is wearing at the end of the video?,"[""Black"", ""White"", ""Red"", ""Blue""]",plotQA,B,B,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.10350731015205383,True,False,llm,llm_verifier_disagreement,route_224,X,0.61,"X has higher top1 probability and lower entropy, suggesting slightly stronger confidence.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has higher top1 probability and lower entropy, suggesting slightly stronger confidence.""}"
