example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response
95,"{""choices"": ""[\""Under the chair\"", \""Near the door\"", \""Far corner\"", \""Right\"", \""Left\"", \""Center\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, when the man pulled off his hat with his left foot, where did the hat land on the floor against the wall on the carpet with the zebra icon?"", ""video_id"": ""0bodIhjxJRM""}",0bodIhjxJRM,"In the video, when the man pulled off his hat with his left foot, where did the hat land on the floor against the wall on the carpet with the zebra icon?","[""Under the chair"", ""Near the door"", ""Far corner"", ""Right"", ""Left"", ""Center""]",Humor/funny / Entity Cognition,D,C,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.16717274487018585,True,False,llm,llm_verifier_disagreement,route_224,Y,0.62,"Y has higher top1_prob and a positive prob_margin, suggesting stronger support despite similar entropy.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.62,""reason"":""Y has higher top1_prob and a positive prob_margin, suggesting stronger support despite similar entropy.""}"
99,"{""choices"": ""[\""Man takes boots out of refrigerator\"", \""Man takes shoes out of refrigerator\"", \""Man finds shoes inside freezer\"", \""Man finds slippers in refrigerator\"", \""Man takes food out of refrigerator\"", \""Man puts fruit into refrigerator\"", \""Man rearranges items in refrigerator\"", \""Man puts shoes into refrigerator\""]"", ""correct_choice"": ""B"", ""question"": ""What happened in the interval [[11:35,11:46]] in the video?"", ""video_id"": ""0bodIhjxJRM""}",0bodIhjxJRM,"What happened in the interval [[11:35,11:46]] in the video?","[""Man takes boots out of refrigerator"", ""Man takes shoes out of refrigerator"", ""Man finds shoes inside freezer"", ""Man finds slippers in refrigerator"", ""Man takes food out of refrigerator"", ""Man puts fruit into refrigerator"", ""Man rearranges items in refrigerator"", ""Man puts shoes into refrigerator""]",Humor/funny / Time Perception,B,H,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_224,X,0.58,X has slightly higher top1 probability and lower entropy; Y’s margin is not enough to outweigh that.,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly higher top1 probability and lower entropy; Y’s margin is not enough to outweigh that.""}"
107,"{""choices"": ""[\""Thomas Hibbert\"", \""Thompson Hebert\"", \""Timothy Haber\"", \""Thomas Heberer\"", \""Thomas Harbert\"", \""James Herbert\"", \""Michael Weber\"", \""Jonathan Heber\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, there is a man in a brown suit being interviewed. What words appear in the lower left corner of the screen?"", ""video_id"": ""0coUiuG5gG4""}",0coUiuG5gG4,"In the video, there is a man in a brown suit being interviewed. What words appear in the lower left corner of the screen?","[""Thomas Hibbert"", ""Thompson Hebert"", ""Timothy Haber"", ""Thomas Heberer"", ""Thomas Harbert"", ""James Herbert"", ""Michael Weber"", ""Jonathan Heber""]",Instruction & Knowledge / Text Perception,D,A,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.12111696600914001,True,False,llm,llm_verifier_disagreement,route_112,Y,0.79,"Y has much stronger top1_prob and prob_margin, indicating higher confidence despite slightly higher entropy.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.79,""reason"":""Y has much stronger top1_prob and prob_margin, indicating higher confidence despite slightly higher entropy.""}"
114,"{""choices"": ""[\""rabbit\"", \""squirrel\"", \""swan\"", \""cat\"", \""bird\"", \""duck\"", \""butterfly\""]"", ""correct_choice"": ""E"", ""question"": ""What animal appears on the path opposite the blue tent in the video?"", ""video_id"": ""0d4kyhFahhk""}",0d4kyhFahhk,What animal appears on the path opposite the blue tent in the video?,"[""rabbit"", ""squirrel"", ""swan"", ""cat"", ""bird"", ""duck"", ""butterfly""]",Life Record / Entity Perception,E,F,E,0.0,1.0,route_224,prob_margin,0.4,lt,0.25997617840766907,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,"Y has higher top1_prob and lower entropy, indicating stronger confidence.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1_prob and lower entropy, indicating stronger confidence.""}"
126,"{""choices"": ""[\""orange\"", \""white\"", \""red\"", \""blue\"", \""yellow\"", \""pink\"", \""green\"", \""purple\""]"", ""correct_choice"": ""C"", ""question"": ""What color clothes is the protagonist wearing in the video?"", ""video_id"": ""0swppuu6skE""}",0swppuu6skE,What color clothes is the protagonist wearing in the video?,"[""orange"", ""white"", ""red"", ""blue"", ""yellow"", ""pink"", ""green"", ""purple""]",News / Entity Perception,C,C,B,1.0,0.0,route_112,prob_margin,0.4,lt,0.27343757450580597,True,False,llm,llm_verifier_disagreement,route_224,X,0.67,"Higher top1_prob, larger margin, and lower entropy indicate stronger confidence.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""Higher top1_prob, larger margin, and lower entropy indicate stronger confidence.""}"
130,"{""choices"": ""[\""5\"", \""1\"", \""8\"", \""2\"", \""4\"", \""6\"", \""0\"", \""3\""]"", ""correct_choice"": ""B"", ""question"": ""How many handbags did the girl wearing a hat and eating ice cream in the video carry?"", ""video_id"": ""11AiHQqX7CU""}",11AiHQqX7CU,How many handbags did the girl wearing a hat and eating ice cream in the video carry?,"[""5"", ""1"", ""8"", ""2"", ""4"", ""6"", ""0"", ""3""]",Embodied Expert / Entity Perception,B,B,G,1.0,0.0,route_112,prob_margin,0.4,lt,0.17431741952896118,True,False,llm,llm_verifier_disagreement,route_224,X,0.64,Higher top1_prob and lower entropy; slightly stronger confidence than Y.,,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.64,""reason"":""Higher top1_prob and lower entropy; slightly stronger confidence than Y.""}"
133,"{""choices"": ""[\""graphite\"", \""dark gray\"", \""navy\"", \""charcoal\"", \""slate\"", \""midnight blue\"", \""black\""]"", ""correct_choice"": ""G"", ""question"": ""What color shirt is the boy wearing in the video who is walking and talking on the phone with a white bag in his hand?"", ""video_id"": ""11AiHQqX7CU""}",11AiHQqX7CU,What color shirt is the boy wearing in the video who is walking and talking on the phone with a white bag in his hand?,"[""graphite"", ""dark gray"", ""navy"", ""charcoal"", ""slate"", ""midnight blue"", ""black""]",Embodied Expert / Entity Perception,G,G,C,1.0,0.0,route_112,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.61,"Y has higher top1_prob and a positive prob_margin, with slightly lower entropy.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.61,""reason"":""Y has higher top1_prob and a positive prob_margin, with slightly lower entropy.""}"
134,"{""choices"": ""[\""green\"", \""orange\"", \""white\"", \""yellow\"", \""pink\"", \""red\"", \""blue\""]"", ""correct_choice"": ""D"", ""question"": ""What color top is the girl wearing a helmet and riding a white electric bike under the coconut tree in the video?"", ""video_id"": ""11AiHQqX7CU""}",11AiHQqX7CU,What color top is the girl wearing a helmet and riding a white electric bike under the coconut tree in the video?,"[""green"", ""orange"", ""white"", ""yellow"", ""pink"", ""red"", ""blue""]",Embodied Expert / Entity Perception,D,D,E,1.0,0.0,route_112,prob_margin,0.4,lt,0.19982697069644928,True,False,llm,llm_verifier_disagreement,route_224,X,0.62,Higher top1_prob and prob_margin; entropy is also slightly better.,,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""Higher top1_prob and prob_margin; entropy is also slightly better.""}"
140,"{""choices"": ""[\""40\"", \""45\"", \""60\"", \""50\"", \""75\"", \""30\"", \""90\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, how many seconds should a set of leg hook machines be controlled when the protagonist introduces the backward hook machine?"", ""video_id"": ""16Rma-Eyxwc""}",16Rma-Eyxwc,"In the video, how many seconds should a set of leg hook machines be controlled when the protagonist introduces the backward hook machine?","[""40"", ""45"", ""60"", ""50"", ""75"", ""30"", ""90""]",Sports & Exercise / Event Cognition,B,B,C,1.0,0.0,route_112,prob_margin,0.4,lt,0.08615322411060333,True,False,llm,llm_verifier_disagreement,route_224,X,0.58,"X has slightly stronger confidence signals overall, especially a larger prob margin despite Y’s marginally higher top1_prob.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly stronger confidence signals overall, especially a larger prob margin despite Y’s marginally higher top1_prob.""}"
147,"{""choices"": ""[\""12\"", \""20\"", \""10\"", \""25\"", \""30\"", \""15\"", \""5\"", \""8\""]"", ""correct_choice"": ""C"", ""question"": ""What is the number on the dumbbell when the protagonist introduces the reverse curl training rhythm in the video?"", ""video_id"": ""16Rma-Eyxwc""}",16Rma-Eyxwc,What is the number on the dumbbell when the protagonist introduces the reverse curl training rhythm in the video?,"[""12"", ""20"", ""10"", ""25"", ""30"", ""15"", ""5"", ""8""]",Sports & Exercise / Text Perception,C,A,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.03189404308795929,True,False,llm,llm_verifier_disagreement,route_112,X,0.62,"X has higher top1_prob and a much larger prob_margin, with slightly lower entropy, so it is the stronger candidate.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""X has higher top1_prob and a much larger prob_margin, with slightly lower entropy, so it is the stronger candidate.""}"
155,"{""choices"": ""[\""a book\"", \""a ribbon\"", \""a card\"", \""a key\"", \""a coin\""]"", ""correct_choice"": ""C"", ""question"": ""In the video, when the protagonist packs the second book, what does he put on the rope at the end?"", ""video_id"": ""18vPWQD9VfI""}",18vPWQD9VfI,"In the video, when the protagonist packs the second book, what does he put on the rope at the end?","[""a book"", ""a ribbon"", ""a card"", ""a key"", ""a coin""]",Embodied Expert / Entity Cognition,C,C,E,1.0,0.0,route_112,prob_margin,0.4,lt,0.22340798377990723,True,False,llm,llm_verifier_disagreement,route_224,X,0.67,"X has higher top1_prob and much lower normalized entropy, suggesting stronger overall confidence despite Y's slightly larger margin.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has higher top1_prob and much lower normalized entropy, suggesting stronger overall confidence despite Y's slightly larger margin.""}"
162,"{""choices"": ""[\""Torriden's Ampoule\"", \""Torriden's Lotion\"", \""Torriden's Moisturizer\"", \""Torriden's Toner\"", \""Torriden's Essence\"", \""Torriden's Serum\"", \""Torriden's Cream\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, what is the first item shared by the protagonist?"", ""video_id"": ""1Dvbv8zoL2Q""}",1Dvbv8zoL2Q,"In the video, what is the first item shared by the protagonist?","[""Torriden's Ampoule"", ""Torriden's Lotion"", ""Torriden's Moisturizer"", ""Torriden's Toner"", ""Torriden's Essence"", ""Torriden's Serum"", ""Torriden's Cream""]",Life Record / Event Cognition,E,C,E,0.0,1.0,route_224,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,X,0.62,X has higher top1_prob and a positive prob_margin; Y has no margin despite slightly lower entropy.,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""X has higher top1_prob and a positive prob_margin; Y has no margin despite slightly lower entropy.""}"
185,"{""choices"": ""[\""In order to change a burnt-out bulb in the kitchen light\"", \""In order to inspect the upper cabinets for dust\"", \""In order to adjust the lighting above the countertop\"", \""In order to wipe the entire part of the range hood\"", \""In order to reach a plant on top of the cabinet\"", \""In order to reorganize items stored on the upper shelf\"", \""In order to check for any loose parts in the range hood\"", \""In order to retrieve a cleaning tool from a high shelf\""]"", ""correct_choice"": ""D"", ""question"": ""Why does the protagonist in the video move a stool and stand on the kitchen countertop after cleaning the range hood rectifier?"", ""video_id"": ""1k6pIrI-lDM""}",1k6pIrI-lDM,Why does the protagonist in the video move a stool and stand on the kitchen countertop after cleaning the range hood rectifier?,"[""In order to change a burnt-out bulb in the kitchen light"", ""In order to inspect the upper cabinets for dust"", ""In order to adjust the lighting above the countertop"", ""In order to wipe the entire part of the range hood"", ""In order to reach a plant on top of the cabinet"", ""In order to reorganize items stored on the upper shelf"", ""In order to check for any loose parts in the range hood"", ""In order to retrieve a cleaning tool from a high shelf""]",Instruction & Knowledge / Entity Cognition,D,D,B,1.0,0.0,route_112,prob_margin,0.4,lt,0.25730451941490173,True,False,llm,llm_verifier_disagreement,route_112,X,0.67,"X has stronger confidence features across top1_prob, margin, and entropy; Y is weaker.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has stronger confidence features across top1_prob, margin, and entropy; Y is weaker.""}"
